"gene_id","lr","df","pvalue","adj_pvalue","cell_type"
"LAMP2",0.590142754278531,1,0.442363921834548,0.953795816594935,"OPC"
"LANCL1",0.00141236487229435,1,0.970021403657583,0.989122204198938,"OPC"
"LATS1",0.0262575312710851,1,0.871272970418281,0.973402523375719,"OPC"
"LDLRAD3",0.793986339919002,1,0.372897459198233,0.953795816594935,"OPC"
"LEMD3",0.492762054403727,1,0.482697795559925,0.958695450777679,"OPC"
"LINC00461",0.826714449861356,1,0.363224303859554,0.953795816594935,"OPC"
"LMBRD1",0.189515289095084,1,0.66332034467703,0.963280577664886,"OPC"
"LMNA",0.490062148261131,2,0.782680216756739,0.968451962834219,"OPC"
"LRBA",0.0233308471943019,1,0.878599857143452,0.973402523375719,"OPC"
"LRP12",2.90643141151571,1,0.0882268961433555,0.876895875969668,"OPC"
"LRRC4C",1.3238538239217,2,0.515856366389115,0.959263942459329,"OPC"
"LRRC7",1.04021027588965,2,0.594458044587421,0.959368464316712,"OPC"
"LRRK2",4.01828780340293,5,0.546785969105757,0.959368464316712,"OPC"
"LRRN3",3.51968939273502,1,0.0606438115788392,0.876895875969668,"OPC"
"LUC7L3",0.130313026267686,1,0.71810770313598,0.963280577664886,"OPC"
"MACF1",7.62178792346549,7,0.367121762078696,0.953795816594935,"OPC"
"MAGED2",0.469657017598024,1,0.493144998803177,0.958695450777679,"OPC"
"MAGED4",1.17830194040471,2,0.554798124967305,0.959368464316712,"OPC"
"MAGED4B",5.00959447140349,3,0.171095936584042,0.884579848846889,"OPC"
"MAGI2-AS3",1.31503805965815,2,0.51813521921668,0.959263942459329,"OPC"
"MALAT1",3.62431470009324,5,0.604666285362377,0.960215561142305,"OPC"
"MAN1B1",0.143287096751692,1,0.705034816599649,0.963280577664886,"OPC"
"MAP1A",3.75486832290551,1,0.0526539428377635,0.876895875969668,"OPC"
