"gene_id","lr","df","pvalue","adj_pvalue","cell_type"
"BCLAF1",2.95801082124308,6,0.814098180033468,0.998096306930967,"Excitatory_neuron"
"BDP1",0.253311790263979,1,0.614752737744506,0.998096306930967,"Excitatory_neuron"
"BECN1",1.65077916164603,2,0.43806429776776,0.998096306930967,"Excitatory_neuron"
"BEND6",0.872967726269394,1,0.350135024708678,0.998096306930967,"Excitatory_neuron"
"BET1L",0.785466044830855,1,0.375474624687109,0.998096306930967,"Excitatory_neuron"
"BEX3",0.164354058047024,1,0.685179071234292,0.998096306930967,"Excitatory_neuron"
"BICD1",1.14205621833344,2,0.564944315592182,0.998096306930967,"Excitatory_neuron"
"BIN1",3.83765227159211,2,0.146779159843837,0.998096306930967,"Excitatory_neuron"
"BIN3",2.27360239142195,1,0.131593705537077,0.998096306930967,"Excitatory_neuron"
"BIRC6",2.08805669390267,2,0.352033707878159,0.998096306930967,"Excitatory_neuron"
"BLCAP",0.168749888747698,1,0.68122521910927,0.998096306930967,"Excitatory_neuron"
"BLTP1",1.53257888270309,4,0.82085528154427,0.998096306930967,"Excitatory_neuron"
"BMAL1",2.76259213608046,3,0.429694995055748,0.998096306930967,"Excitatory_neuron"
"BMS1",0.274814328517095,2,0.871615263290506,0.998096306930967,"Excitatory_neuron"
"BORCS5",0.797596234542425,1,0.371813028996237,0.998096306930967,"Excitatory_neuron"
"BPTF",3.21486524791396,1,0.0729721995872381,0.948006859166649,"Excitatory_neuron"
"BRAF",1.6403551714568,2,0.44035344707429,0.998096306930967,"Excitatory_neuron"
"BRAT1",3.16191900834156,2,0.205777559024069,0.998096306930967,"Excitatory_neuron"
"BRD3OS",0.183493544280964,2,0.912336149226308,0.998096306930967,"Excitatory_neuron"
"BRD8",0.0866090630574945,1,0.768533121254405,0.998096306930967,"Excitatory_neuron"
"BRWD1",1.27668092466047,2,0.528168212184438,0.998096306930967,"Excitatory_neuron"
"BSCL2",2.10185404930962,2,0.349613498507453,0.998096306930967,"Excitatory_neuron"
"BSDC1",1.21847032376991,1,0.26966106060331,0.998096306930967,"Excitatory_neuron"
"BTAF1",0.635821468133145,1,0.425227966943011,0.998096306930967,"Excitatory_neuron"
"BTBD3",0.0192695710165935,1,0.889596434985937,0.998096306930967,"Excitatory_neuron"
"BTBD8",0.263514262971057,2,0.876553856562649,0.998096306930967,"Excitatory_neuron"
"BTBD9",2.3120475736074,2,0.314735150210505,0.998096306930967,"Excitatory_neuron"
"BTF3L4",8.79370489428084,1,0.00302271752913468,0.54372898785046,"Excitatory_neuron"
"BTRC",0.299123878313026,1,0.58443219233581,0.998096306930967,"Excitatory_neuron"
"C11orf58",0.241880215699666,1,0.622851409915616,0.998096306930967,"Excitatory_neuron"
"C12orf29",0.721322972128746,1,0.395710292924716,0.998096306930967,"Excitatory_neuron"
"C12orf76",2.11258330781402,1,0.146092514252692,0.998096306930967,"Excitatory_neuron"
"C17orf80",0.168630149466452,1,0.68133211757068,0.998096306930967,"Excitatory_neuron"
"C18orf25",0.831962104826744,1,0.361705778907112,0.998096306930967,"Excitatory_neuron"
"C1R",0.589386979227925,1,0.442656267990831,0.998096306930967,"Excitatory_neuron"
"C1S",2.7364561891128,2,0.254557612196717,0.998096306930967,"Excitatory_neuron"
"C2CD2L",0.191945721872798,1,0.661302120022275,0.998096306930967,"Excitatory_neuron"
"C2CD3",0.208485187173949,2,0.901006692460784,0.998096306930967,"Excitatory_neuron"
"C2CD5",12.2773990586402,2,0.00215772785630009,0.486028199631594,"Excitatory_neuron"
"C2orf72",0.0757829946619495,1,0.78309566435646,0.998096306930967,"Excitatory_neuron"
"C3orf14",0.710614746695455,1,0.39923980641336,0.998096306930967,"Excitatory_neuron"
"C4orf50",0.0276866901249377,1,0.867847541246517,0.998096306930967,"Excitatory_neuron"
"C5orf22",1.57699955279071,1,0.209193413590071,0.998096306930967,"Excitatory_neuron"
"C5orf24",0.0874469018382342,1,0.767448334148579,0.998096306930967,"Excitatory_neuron"
"C6orf62",0.0162393695188712,1,0.898597077771491,0.998096306930967,"Excitatory_neuron"
"C7orf50",0.053627576263807,1,0.816867127847654,0.998096306930967,"Excitatory_neuron"
"C9orf72",0.000552187451830832,1,0.981252500057216,0.998096306930967,"Excitatory_neuron"
"CA10",0.359756784470392,2,0.835371792931115,0.998096306930967,"Excitatory_neuron"
"CAB39",0.311401773540638,1,0.576821272333756,0.998096306930967,"Excitatory_neuron"
"CAB39L",0.0339130736389279,1,0.853891839974179,0.998096306930967,"Excitatory_neuron"
"CABIN1",2.15633077213533,3,0.540600984378071,0.998096306930967,"Excitatory_neuron"
"CACNA1A",0.140740339328943,1,0.707546121348289,0.998096306930967,"Excitatory_neuron"
"CACNA1D",0.416527376170848,1,0.518674921805066,0.998096306930967,"Excitatory_neuron"
"CACNA1E",1.26444795069506,3,0.737592067492614,0.998096306930967,"Excitatory_neuron"
"CACNB1",3.60588347070143,2,0.164813337170173,0.998096306930967,"Excitatory_neuron"
"CACNB3",0.965318343194554,1,0.32585055254374,0.998096306930967,"Excitatory_neuron"
"CACNB4",8.88598971412102,8,0.352004914012887,0.998096306930967,"Excitatory_neuron"
"CADM2",0.0219504201995733,1,0.882219069863171,0.998096306930967,"Excitatory_neuron"
"CADPS",1.09817982770255,3,0.777513498545709,0.998096306930967,"Excitatory_neuron"
"CADPS2",0.132736385629869,1,0.715611562629021,0.998096306930967,"Excitatory_neuron"
"CALB1",0.869996883939166,1,0.350956171298522,0.998096306930967,"Excitatory_neuron"
"CALCOCO1",1.23990858957541,3,0.743449347392104,0.998096306930967,"Excitatory_neuron"
"CALD1",1.9720383990101,1,0.160231663547934,0.998096306930967,"Excitatory_neuron"
"CALM1",0.0906150586306467,1,0.763396687371361,0.998096306930967,"Excitatory_neuron"
"CALM2",1.58695666069434,3,0.662350912499008,0.998096306930967,"Excitatory_neuron"
"CALM3",0.367581181333662,2,0.832110037191,0.998096306930967,"Excitatory_neuron"
"CALU",0.0640248704585247,1,0.800243977752052,0.998096306930967,"Excitatory_neuron"
"CAMK1G",2.58840326051268,1,0.107648809114224,0.998096306930967,"Excitatory_neuron"
"CAMK2A",10.2226678497336,5,0.0691663666513384,0.948006859166649,"Excitatory_neuron"
"CAMK2B",2.54735326176888,2,0.279801003327195,0.998096306930967,"Excitatory_neuron"
"CAMK2D",0.620264854299137,1,0.430948881489809,0.998096306930967,"Excitatory_neuron"
"CAMKK2",6.37344968149409,3,0.0947891924668386,0.998096306930967,"Excitatory_neuron"
"CAMKV",1.75487437411357,2,0.415847286009847,0.998096306930967,"Excitatory_neuron"
